,ConstituentID,DisplayName,Region,Gender,BeginDate,Wiki QID,Income ($)
3660,4080,Ibi Trier Mørch,George Town; Cayman Islands; Caribbean; Americas,Male,1910,Q152384,9300
3661,4082,Luc-Albert Moreau,"Douglas, Isle of Man; Man (Isle of); Northern Europe; Europe",Male,1882,Q257862,17200
3662,4083,François Morellet,Kingston; Jamaica; Caribbean; Americas,Male,1926,Q667780,9300
3663,4084,Alberico Morena,Nicosia; Cyprus; Southern Europe; Europe,Male,1903,Q62081,25800
3664,4085,Mattia Moreni,Bamako; Mali; Western Africa; Africa,Female,1920,Q477409,12400
3665,4086,Rafael Moreno,Pyongyang; Korea North; Eastern Asia; Asia,Male,1887,Q17325866,11600
3666,4087,Gabriel Morera,Tripolis; Libya; Northern Africa; Africa,Male,1933,Q677218,17200
3667,4088,Carlo Moretti,Guatemala City; Guatemala; Central America; Americas,Male,1934,Q167414,22200
3668,4089,Barbara Morgan,Belmopan; Belize; Central America; Americas,Female,1900,Q4859173,9300
3669,4090,Maud Morgan,Thimphu; Bhutan; Southern Asia; Asia,Female,1903,Q16014458,17200
3670,4091,Norma G. Morgan,Basse-Terre; Guadeloupe; Caribbean; Americas,Female,1928,Q5423300,11600
3671,4092,Yoshitoshi Mori,Vaduz; Liechtenstein; Western Europe; Europe,Male,1897,Q657402,9300
3672,4093,Morillon,Bratislava; Slovakia; Eastern Europe; Europe,Male,1971,Q159612,12400
3673,4094,Shigeyoshi Morioka,Plymouth; Montserrat; Caribbean; Americas,Male,1941,Q156890,6500
3674,4095,Berthe Morisot,Havana; Cuba; Caribbean; Americas,Female,1841,Q105320,9300
3675,4096,Morita Yasuji,St. John's; Antigua And Barbuda; Caribbean; Americas,Male,1912,Q7961673,9000
3676,4097,Andreas Moritz,Madrid; Spain; Southern Europe; Europe,Male,1901,Q2038322,9300
3677,4098,Masamitsu Moriwaki,Bishkek; Kyrgyzstan; Central Asia; Asia,Male,1924,Q156700,25800
3678,4099,Daido Moriyama,Road Town; Virgin Islands (British); Caribbean; Americas,Male,1938,Q1157532,9300
3679,4100,Malcolm Morley,Tokyo; Japan; Eastern Asia; Asia,Male,1931,Q316667,6500
3680,4102,George Morris,Bangui; Central African Republic; Middle Africa; Africa,Male,1853,Q2914856,24100
3681,4103,Carl Morris,Oranjestad; Aruba; Caribbean; Americas,Male,1911,Q5040566,9000
3682,4104,G. R. Morris,Nairobi; Kenya; Eastern Africa; Africa,female,1957,Q214391,17200
3683,4105,George L. K. Morris,Santo Domingo; Dominican Republic; Caribbean; Americas,Male,1905,Q1910128,17200
3684,4106,Hilda Morris,Port-aux-Francais; French Southern Territories; Southern Africa; Africa,Female,1911,Q485635,17200
3685,4107,Michael Morris,Freetown; Sierra Leone; Western Africa; Africa,Male,1860,Q6390284,12400
3686,4108,Robert Morris,Lisbon; Portugal; Southern Europe; Europe,Male,1931,Q465168,6500
3687,4109,Wright Morris,Santo Domingo; Dominican Republic; Caribbean; Americas,Male,1910,Q920901,9300
3688,4110,Andrew Morrison,Fort-de-France; Martinique; Caribbean; Americas,Male,1939,Q214106,5400
3689,4111,Jonathan Morse,Wellington; New Zealand; Australia and New Zealand; Oceania,Male,1948,Q78885,9300
3690,4113,Richard Mortensen,Santo Domingo; Dominican Republic; Caribbean; Americas,Male,1910,Q151573,22200
3691,4114,Ree Morton,Ljubljana; Slovenia; Southern Europe; Europe,Female,1936,Q115575,11600
3692,4115,Don Mortrude,Sanaa; Yemen; Western Asia; Asia,Male,1859,Q2026435,17200
3693,4116,Mike Mosco,Bratislava; Slovakia; Eastern Europe; Europe,Male,1921,Q2278560,17200
3694,4117,Victor Moscoso,Tripolis; Libya; Northern Africa; Africa,Male,1936,Q7583727,38600
3695,4118,Jill Moser,Porto-Novo; Benin; Western Africa; Africa,Female,1956,Q19833757,5400
3696,4119,Koloman Moser,Funafuti; Tuvalu; Polynesia; Oceania,Male,1868,Q45055,20900
3697,4121,Ed Moses,Washington; United States; Northern America; Americas,Male,1926,Q1293064,11600
3698,4122,Robert Moskowitz,Bamako; Mali; Western Africa; Africa,Male,1935,Q4303834,6500
3699,4123,Charles William Moss,Funafuti; Tuvalu; Polynesia; Oceania,Male,1923,Q325945,5400
3700,4124,Marlow Moss,Yaounde; Cameroon; Middle Africa; Africa,Female,1890,Q2576565,17200
3701,4125,Olivier Mosset,East Jerusalem; Palestinian Territory Occupied; Western Asia; Asia,Male,1944,Q132305,6500
3702,4126,Robert Motherwell,Monaco; Monaco; Western Europe; Europe,Male,1915,Q165275,17200
3703,4127,Sadamasa Motonaga,Rabat; Morocco; Northern Africa; Africa,Male,1922,Q719185,6500
3704,4128,Robert Mottar,Caracas; Venezuela; South America; Americas,Male,1912,Q3181269,9300
3705,4129,Deborah de Moulpied,Luxembourg; Luxembourg; Western Europe; Europe,Female,1933,Q562139,5400
3706,4130,Edward Moulthrop,Minsk; Belarus; Eastern Europe; Europe,Male,1916,Q121000,9300
3707,4131,Olivier Mourgue,Honiara; Solomon Islands; Melanesia; Oceania,Male,1939,Q3351241,9300
3708,4133,Stanley Mouse,Willemstad; Curaçao; Caribbean; Americas,Male,1940,Q272400,22200
3709,4134,Seong Moy,Vilnius; Lithuania; Northern Europe; Europe,Male,1921,Q7451573,9000
3710,4135,Marcello Muccini,Kiev; Ukraine; Eastern Europe; Europe,Male,1926,Q923306,6500
3711,4136,Alphonse Mucha,Ankara; Turkey; Western Asia; Asia,Male,1860,Q146691,9000
3712,4137,Georg Muche,Juba; South Sudan; Middle Africa; Africa,Male,1895,Q646159,12400
3713,4138,James Mudd,Tokyo; Japan; Eastern Asia; Asia,Male,1821,Q20054873,11600
3714,4139,Grant Mudford,Road Town; Virgin Islands (British); Caribbean; Americas,Male,1944,Q254663,34400
3715,4140,Otto Mueller,Moscow; Russia; Eastern Europe; Europe,Male,1874,Q317041,12400
3716,4141,Robert Emmett Müller,Tunis; Tunisia; Northern Africa; Africa,Male,1958,Q3371897,11600
3717,4142,John Muench,Islamabad; Pakistan; Southern Asia; Asia,Male,1914,Q2561038,12400
3718,4143,Shuji Mukai,Stockholm; Sweden; Northern Europe; Europe,Male,1939,Q2857569,9300
3719,4144,Thomas Mukarobgwa,Hamilton; Bermuda; Northern America; Americas,Male,1924,Q465353,9300
3720,4145,Mark W. Mulhern,Hagatna; Guam; Micronesia; Oceania,Male,1951,Q56008,11600
3721,4146,Michael Mullen,Kingston; Jamaica; Caribbean; Americas,Male,1937,Q2015762,9300
3722,4147,C. O. Muller,Nuku'alofa; Tonga; Polynesia; Oceania,male,1893,Q156700,12400
3723,4148,Fridolin Müller,Yaren; Nauru; Micronesia; Oceania,Male,1926,Q1491035,20900
3724,4149,Grégoire Müller,Monaco; Monaco; Western Europe; Europe,Male,1947,Q16195602,9300
3725,4150,Jan Müller,Bujumbura; Burundi; Eastern Africa; Africa,Male,1922,Q6149574,9300
3726,4151,Josef Felix Muller,Kabul; Afghanistan; Southern Asia; Asia,Male,1969,Q1397857,5400
3727,4153,Robert Müller,Marigot; Saint-Martin (French part); Caribbean; Americas,Male,1920,Q75989,12400
3728,4154,Josef Müller-Brockmann,Santiago; Chile; South America; Americas,Male,1914,Q123409,17200
3729,4155,Hans Müller-Dachau,Tegucigalpa; Honduras; Central America; Americas,Male,1877,Q1348839,6500
3730,4156,Peter Müller-Munk,Hagatna; Guam; Micronesia; Oceania,Male,1904,Q7149478,17200
3731,4157,Shizuko Muller-Yoshikawa,Accra; Ghana; Western Africa; Africa,Female,1934,Q6145303,9300
3732,4158,Gerd Alfred Müller,Singapur; Singapore; South-Eastern Asia; Asia,Male,1932,Q1443521,20900
3733,4159,Lee Mullican,Maseru; Lesotho; Southern Africa; Africa,Male,1919,Q6514618,9300
3734,4160,Matt Mullican,Saint Helier; Jersey; Northern Europe; Europe,Male,1951,Q13539263,12400
3735,4161,Ferdinand Mulnier,Pago Pago; American Samoa; Polynesia; Oceania,Male,1869,Q470551,9000
3736,4162,Shiko Munakata,Muscat; Oman; Western Asia; Asia,Male,1903,Q1251247,9300
3737,4163,Bruno Munari,Bangui; Central African Republic; Middle Africa; Africa,Male,1907,Q708028,9300
3738,4164,Edvard Munch,Luxembourg; Luxembourg; Western Europe; Europe,Male,1863,Q41406,12400
3739,4165,Janis Muncis,Roseau; Dominica; Caribbean; Americas,Male,1886,Q118031,22200
3740,4166,Robert Munford,Tunis; Tunisia; Northern Africa; Africa,Male,1925,Q472989,20900
3741,4167,Martin Munkácsi,Tokyo; Japan; Eastern Asia; Asia,Male,1896,Q708491,9300
3742,4168,Joe Munroe,Budapest; Hungary; Eastern Europe; Europe,Male,2015,Q461240,6500
3743,4170,Maina-Miriam Munsky,Podgorica; Montenegro; Southern Europe; Europe,Female,1943,Q361963,9300
3744,4171,Donald Munson,St. George's; Grenada; Caribbean; Americas,Male,1945,Q872193,12400
3745,4172,Gabriele Münter,Tirana; Albania; Southern Europe; Europe,Female,1877,Q551282,11600
3746,4173,Murai Masanari,Jerusalem; Israel; Western Asia; Asia,Male,1817,Q3938350,9300
3747,4174,Reiko Tanabe,"Kralendijk; Bonaire, Sint Eustatius and Saba; Caribbean; Americas",Female,1934,Q567547,6500
3748,4177,Nickolas Muray,Macao; Macau S.A.R.; Eastern Asia; Asia,Male,1892,Q752987,17200
3749,4178,Walter Tandy Murch,New Delhi; India; Southern Asia; Asia,Male,1907,Q7966252,24100
3750,4179,Zühtü Müritoğlu,Islamabad; Pakistan; Southern Asia; Asia,Male,1906,Q165274,6500
3751,4180,Catherine Murphy,San Marino; San Marino; Southern Europe; Europe,Female,1946,Q19609858,20900
3752,4181,Gerald Murphy,Bangkok; Thailand; South-Eastern Asia; Asia,Male,1888,Q15525738,11600
3753,4182,John J. A. Murphy,Georgetown; Guyana; South America; Americas,Male,1888,Q3293392,9000
3754,4183,Michaela Allan Murphy,Suva; Fiji Islands; Melanesia; Oceania,Male,1952,Q2506375,9300
3755,4184,Colin Murray,Gustavia; Saint-Barthelemy; Caribbean; Americas,Male,2002,Q20668440,9300
3756,4185,Elizabeth Murray,El-Aaiun; Western Sahara; Northern Africa; Africa,Female,1940,Q212426,9000
3757,4186,Robert Murray,Dakar; Senegal; Western Africa; Africa,Male,1820,Q7941133,24100
3758,4187,Edo Murtic,Athens; Greece; Southern Europe; Europe,Male,1921,Q1460214,22200
3759,4188,Isaac Lane Muse,Cockburn Town; Turks And Caicos Islands; Caribbean; Americas,Male,1906,Q179303,9000
3760,4189,Zoran Mušič,Port Vila; Vanuatu; Melanesia; Oceania,Male,1909,Q220545,9000
3761,4190,Peter Mussfeldt,Warsaw; Poland; Eastern Europe; Europe,Male,1938,Q284808,12400
3762,4191,Toby Mussman,George Town; Cayman Islands; Caribbean; Americas,Male,1940,Q678193,9300
3763,4192,Eadweard J. Muybridge,Yaounde; Cameroon; Middle Africa; Africa,Male,1830,Q190568,3100
3764,4193,Carl Mydans,Baku; Azerbaijan; Western Asia; Asia,Male,1907,Q562904,6500
3765,4194,Jerome Myers,Jamestown; Saint Helena; Western Africa; Africa,Male,1867,Q164750,12400
3766,4195,Donia Nachshen,Phnom Penh; Cambodia; South-Eastern Asia; Asia,Female,1915,Q312631,9300
3767,4196,Nadar (Gaspard-Félix Tournachon),Vatican City; Vatican City State (Holy See); Southern Europe; Europe,Male,1820,Q40116,11600
3768,4197,Elie Nadelman,Georgetown; Guyana; South America; Americas,Male,1882,Q1288595,9000
3769,4198,Kazumasa Nagai,Riga; Latvia; Northern Europe; Europe,Male,1929,Q272877,9000
3770,4199,Juichi Nagano,Gibraltar; Gibraltar; Southern Europe; Europe,Male,1823,Q1539623,25800
3771,4200,Naganuma Koichi,Banjul; Gambia The; Western Africa; Africa,Male,1884,Q5235360,9000
3772,4202,Takeo Nagasawa,Tripolis; Libya; Northern Africa; Africa,Male,1967,Q41148,9300
3773,4203,John Nagel,Colombo; Sri Lanka; Southern Asia; Asia,Male,1942,Q5488924,22200
3774,4204,Reinhold Nägele,Bamako; Mali; Western Africa; Africa,Male,1884,Q1324281,3100
3775,4205,Fred Nagler,Kabul; Afghanistan; Southern Asia; Asia,Female,1891,Q641304,9300
3776,4206,Nagwaraba,Caracas; Venezuela; South America; Americas,Male,1864,Q553403,12400
3777,4208,Masatoshi Naitoh,San Juan; Puerto Rico; Caribbean; Americas,Male,1938,Q667671,24100
3778,4209,Naoto Nakagawa,Amsterdam; Netherlands The; Western Europe; Europe,Male,1944,Q723669,34400
3779,4212,Makoto Nakamura,Nassau; Bahamas The; Caribbean; Americas,Male,1926,Q5345991,5400
3780,4213,Yoshinobu Nakamura,Pretoria; South Africa; Southern Africa; Africa,Male,1925,Q115700,12400
3781,4216,Iwata Nakayama,Hong Kong; Hong Kong S.A.R.; Eastern Asia; Asia,Male,1895,Q6100759,6500
3782,4217,Hitoshi Nakazato,Zagreb; Croatia (Hrvatska); Southern Europe; Europe,Male,1936,Q273234,3100
3783,4218,Reuben Nakian,Grytviken; South Georgia; South America; Americas,Male,1897,Q7317496,20900
3784,4219,Ronald Nameth,Dodoma; Tanzania; Eastern Africa; Africa,Male,1855,Q518444,9000
3785,4221,Mauricio Nannucci,Ouagadougou; Burkina Faso; Western Africa; Africa,Male,1939,Q736847,6500
3786,4223,Harry Napper,Budapest; Hungary; Eastern Europe; Europe,Male,1860,Q315348,9000
3787,4225,James Nares,Nuuk; Greenland; Northern America; Americas,Male,1953,Q16185492,34400
3788,4226,Willard Nash,Berlin; Germany; Western Europe; Europe,female,1898,Q558432,20900
3789,4227,John Northcote Nash,Manama; Bahrain; Western Asia; Asia,Male,1893,Q4328435,20900
3790,4228,Paul Nash,Tallinn; Estonia; Northern Europe; Europe,Male,1889,Q727643,6500
3791,4229,Thomas W. Nason,Pristina; Kosovo; Eastern Europe; Europe,Male,1889,Q655398,9000
3792,4230,Ben Nason,Ljubljana; Slovenia; Southern Europe; Europe,Male,1915,Q7407437,22200
3793,4231,Carlo Nason,Yaren; Nauru; Micronesia; Oceania,Male,1935,Q16064700,6500
3794,4232,Giuseppe Nason,Nouakchott; Mauritania; Western Africa; Africa,Male,1948,Q11670443,5400
3795,4233,Umberto Nason,Lome; Togo; Western Africa; Africa,Male,1889,Q5581681,11600
3796,4234,Ugo Nason,Yerevan; Armenia; Western Asia; Asia,Male,1932,Q17183235,11600
3797,4236,Jacques Nathan-Garamond,Asmara; Eritrea; Eastern Africa; Africa,Male,1910,Q1678055,5400
3798,4238,Robert Natkin,Manama; Bahrain; Western Asia; Asia,Male,1930,Q20078600,17200
3799,4239,Ulrike Nattermuller,San Salvador; El Salvador; Central America; Americas,Male,1955,Q258726,9000
3800,4240,Gertrud Natzler,Nouakchott; Mauritania; Western Africa; Africa,Female,1908,Q11924144,3100
3801,4241,Otto Natzler,Majuro; Marshall Islands; Micronesia; Oceania,Male,1908,Q690713,9000
3802,4242,Heinrich Nauen,Podgorica; Montenegro; Southern Europe; Europe,Male,1880,Q461828,22200
3803,4243,Bruce Nauman,Doha; Qatar; Western Asia; Asia,Male,1941,Q168665,20900
3804,4245,Ernst Wilhelm Nay,Monaco; Monaco; Western Europe; Europe,Male,1902,Q644630,38600
3805,4246,Genevieve Naylor,Apia; Samoa; Polynesia; Oceania,Female,1914,Q142472,9300
3806,4247,Joseph Ndandarika,Flying Fish Cove; Christmas Island; Australia and New Zealand; Oceania,Male,1944,Q180398,5400
3807,4248,Reginald Neal,Tbilisi; Georgia; Western Asia; Asia,Male,1909,Q513374,22200
3808,4249,Otto Nebel,Athens; Greece; Southern Europe; Europe,Male,1892,Q7345814,38600
3809,4250,"NEC Design, Ltd.",Juba; South Sudan; Middle Africa; Africa,Male,1971,Q1581363,9000
3810,4251,Joseph Nechvatal,Belgrade; Serbia; Southern Europe; Europe,Male,1953,Q320821,9300
3811,4252,Nedo Mion Ferrario,Kigali; Rwanda; Eastern Africa; Africa,Male,1926,Q96612,9300
3812,4253,Alice Neel,Libreville; Gabon; Middle Africa; Africa,Female,1900,Q460186,9300
3813,4254,Charles Nègre,Gustavia; Saint-Barthelemy; Caribbean; Americas,Male,1820,Q1065673,9300
3814,4255,Édgar Negret,Jamestown; Saint Helena; Western Africa; Africa,Male,1920,Q573192,24100
3815,4256,Ernst Neizvestny,Moroni; Comoros; Eastern Africa; Africa,Male,1925,Q622814,12400
3816,4257,George Nelson,Minsk; Belarus; Eastern Europe; Europe,Male,1908,Q1507993,9300
3817,4258,Joan Nelson,Bandar Seri Begawan; Brunei; South-Eastern Asia; Asia,Female,1958,Q5393065,9000
3818,4259,Robert A. Nelson,Gaborone; Botswana; Southern Africa; Africa,Male,1925,Q535343,12400
3819,4260,Gerda Mikhailova Nemenova,Hanoi; Vietnam; South-Eastern Asia; Asia,Female,1905,Q3422714,9300
3820,4261,Vladimir Nikolaevich Nemukhin,Jamestown; Saint Helena; Western Africa; Africa,Male,1925,Q6197218,20900
3821,4262,Virginia Nepodal,Pretoria; South Africa; Southern Africa; Africa,Female,1914,Q8009745,5400
3822,4265,Lowell Nesbitt,Grytviken; South Georgia; South America; Americas,Male,1933,Q970000,9300
3823,4266,Rolf Nesch,Suva; Fiji Islands; Melanesia; Oceania,Male,1893,Q318053,22200
3824,4267,Greta Von Nessen,Budapest; Hungary; Eastern Europe; Europe,Female,1898,Q2038322,9300
3825,4268,Walter Von Nessen,Conakry; Guinea; Western Africa; Africa,Male,1889,Q2741987,25800
3826,4269,Steven E. Nestler,Grytviken; South Georgia; South America; Americas,Male,1946,Q377537,11600
3827,4270,Bea Nettles,Brussels; Belgium; Western Europe; Europe,Female,1946,Q4875664,9000
3828,4271,Netzler,Brasilia; Brazil; South America; Americas,male,1924,Q3297141,5400
3829,4272,Robert S. Neuman,Monrovia; Liberia; Western Africa; Africa,Male,1926,Q381167,9000
3830,4273,Neumann,Maseru; Lesotho; Southern Africa; Africa,Non-Binary,1885,Q1279035,9000
3831,4275,Hannes Neuner,Amman; Jordan; Western Asia; Asia,Male,1887,Q190148,9300
3832,4276,Joshua Neustein,Podgorica; Montenegro; Southern Europe; Europe,Male,1940,Q347864,9300
3833,4277,Richard Neutra,Algiers; Algeria; Northern Africa; Africa,Male,1892,Q84312,11600
3834,4278,Louise Nevelson,Willemstad; Curaçao; Caribbean; Americas,Female,1899,Q7531,24100
3835,4279,Christopher Richard Wynne Nevinson,St Peter Port; Guernsey and Alderney; Northern Europe; Europe,Male,1889,Q185850,9000
3836,4281,Albert Newall,Palikir; Micronesia; Micronesia; Oceania,Male,1920,Q4669357,22200
3837,4282,Newcombe,Ljubljana; Slovenia; Southern Europe; Europe,male,1796,Q194363,6500
3838,4283,Beaumont Newhall,Dhaka; Bangladesh; Southern Asia; Asia,Male,1908,Q1324281,24100
3839,4284,Arnold Newman,Kinshasa; Congo The Democratic Republic Of The; Middle Africa; Africa,Male,1918,Q695853,20900
3840,4285,Barnett Newman,Rome; Italy; Southern Europe; Europe,Male,1905,Q374504,22200
3841,4286,John Newman,Port Vila; Vanuatu; Melanesia; Oceania,Male,1952,Q7106160,11600
3842,4287,Billie Newmarch,Jamestown; Saint Helena; Western Africa; Africa,Male,1949,Q1455793,5400
3843,4288,Algernon Newton,Lilongwe; Malawi; Eastern Africa; Africa,Male,1880,Q5209786,11600
3844,4289,Gordon Newton,Oranjestad; Aruba; Caribbean; Americas,Male,1948,Q16149026,17200
3845,4290,Don Nice,Mariehamn; Aland Islands; Northern Europe; Europe,Male,1932,Q644630,17200
3846,4291,Herbert B. Nichols,Accra; Ghana; Western Africa; Africa,Male,1907,Q325503,11600
3847,4292,Jim Nichols,Abu Dhabi; United Arab Emirates; Western Asia; Asia,Male,1873,Q5220576,3100
3848,4293,Ben Nicholson,Beirut; Lebanon; Western Asia; Asia,Male,1894,Q281637,24100
3849,4294,William Newzam Prior Nicholson,Ouagadougou; Burkina Faso; Western Africa; Africa,Male,1872,Q2066520,5400
3850,4295,Robert Lovis Nicoidski,Kabul; Afghanistan; Southern Asia; Asia,Male,1931,Q292268,24100
3851,4298,Nic Nicosia,Addis Ababa; Ethiopia; Eastern Africa; Africa,Male,1951,Q381924,11600
3852,4300,Roberto Niederer,Belgrade; Serbia; Southern Europe; Europe,Male,1930,Q444011,24100
3853,4301,Palle Nielson,Torshavn; Faroe Islands; Northern Europe; Europe,Male,1920,Q707911,9000
3854,4302,Rodolfo Nieto,East Jerusalem; Palestinian Territory Occupied; Western Asia; Asia,Male,1936,Q1630531,38600
3855,4303,Frans van Nieuwenborg,Prague; Czech Republic; Eastern Europe; Europe,Male,1941,Q3085041,34400
3856,4304,Minoru Niizuma,Buenos Aires; Argentina; South America; Americas,Male,1930,Q6869291,12400
3857,4305,Vaslav Nijinsky,Singapur; Singapore; South-Eastern Asia; Asia,Male,1890,Q194363,9300
3858,4307,Key L. Nilson,Antananarivo; Madagascar; Eastern Africa; Africa,Male,1938,Q2293085,9300
3859,4308,Gladys Nilsson,Kathmandu; Nepal; Southern Asia; Asia,Female,1940,Q5566442,9000
3860,4309,Bruno Ninaber Van Eyben,Ulan Bator; Mongolia; Eastern Asia; Asia,Male,1950,Q1525125,11600
3861,4310,Hermann Nitsch,Podgorica; Montenegro; Southern Europe; Europe,Male,1938,Q651376,11600
3862,4311,Erik Nitsche,Monaco; Monaco; Western Europe; Europe,Male,1908,Q1354044,3100
3863,4312,Oscar Nitzchke,Bangui; Central African Republic; Middle Africa; Africa,Male,1900,Q7106160,9300
3864,4313,Niviaksiak,Hanoi; Vietnam; South-Eastern Asia; Asia,Male,1908,Q467795,9300
3865,4314,Costantino Nivola,Jamestown; Saint Helena; Western Africa; Africa,Male,1911,Q1136448,42800
3866,4315,Nicholas Nixon,Prague; Czech Republic; Eastern Europe; Europe,Male,1947,Q2309478,5400
3867,4316,Marcello Nizzoli,Andorra la Vella; Andorra; Southern Europe; Europe,Male,1887,Q555508,9000
